vehicle_model,vehicle_usage_type,ambient_temp_c,engine_temp_c,avg_engine_rpm,engine_load_nm,engine_hours,maintenance_required,TWF,HDF,PWF,OSF,RNF,fault_code_count,mileage_km,usage_intensity,days_to_failure
L48065,L,22.55000000000001,33.05000000000001,1397,52.0,101,0,0,0,0,0,0,0,4545,0.5098039215686274,355
L48066,L,22.55000000000001,33.05000000000001,1458,40.6,103,0,0,0,0,0,0,0,4635,0.3903846153846154,281
H30301,H,22.55000000000001,33.05000000000001,2161,16.5,105,0,0,0,0,0,0,0,4725,0.15566037735849056,288
M15748,M,22.450000000000045,32.950000000000045,1651,28.1,110,0,0,0,0,0,0,0,4950,0.2531531531531532,245
L48069,L,22.450000000000045,32.950000000000045,1389,46.2,113,0,0,0,0,0,0,0,5085,0.4052631578947369,252
L48070,L,22.450000000000045,32.85000000000002,1370,52.4,115,0,0,0,0,0,0,0,5175,0.4517241379310345,217
L48071,L,22.55000000000001,32.950000000000045,1408,47.9,117,0,0,0,0,0,0,0,5265,0.4059322033898305,272
L48072,L,22.55000000000001,32.950000000000045,1343,54.4,119,0,0,0,0,0,0,0,5355,0.4533333333333333,173
M15753,M,22.55000000000001,33.05000000000001,1423,42.5,121,0,0,0,0,0,0,0,5445,0.3483606557377049,345
L48074,L,22.450000000000045,33.05000000000001,1426,48.6,124,0,0,0,0,0,0,0,5580,0.38880000000000003,270
M15755,M,22.450000000000045,33.05000000000001,1435,51.6,126,0,0,0,0,0,0,0,5670,0.4062992125984252,351
L48076,L,22.350000000000023,32.950000000000045,1573,35.1,129,0,0,0,0,0,0,0,5805,0.27,173
L48077,L,22.450000000000045,33.05000000000001,1612,31.2,131,0,0,0,0,0,0,0,5895,0.23636363636363636,263
L48078,L,22.450000000000045,33.05000000000001,1446,49.9,133,0,0,0,0,0,0,0,5985,0.3723880597014925,322
H30313,H,22.450000000000045,33.05000000000001,1329,55.3,135,0,0,0,0,0,0,0,6075,0.40661764705882353,270
L48080,L,22.450000000000045,33.05000000000001,1569,35.1,140,0,0,0,0,0,0,0,6300,0.24893617021276596,253
H30315,H,22.450000000000045,32.950000000000045,1256,62.3,142,0,0,0,0,0,0,0,6390,0.43566433566433566,188
L48082,L,22.450000000000045,32.950000000000045,1383,48.7,147,0,0,0,0,0,0,0,6615,0.3290540540540541,165
L48083,L,22.55000000000001,33.05000000000001,2270,14.6,149,1,0,0,1,0,0,1,6705,0.09733333333333333,39
H30318,H,22.55000000000001,33.05000000000001,1458,49.8,151,0,0,0,0,0,0,0,6795,0.3276315789473684,266
L48085,L,22.450000000000045,32.950000000000045,1474,41.2,156,0,0,0,0,0,0,0,7020,0.2624203821656051,342
M15766,M,22.450000000000045,32.950000000000045,1462,49.2,158,0,0,0,0,0,0,0,7110,0.309433962264151,292
M15767,M,22.450000000000045,32.950000000000045,1669,29.0,161,0,0,0,0,0,0,0,7245,0.17901234567901234,350
M15768,M,22.350000000000023,32.950000000000045,1822,24.3,164,0,0,0,0,0,0,0,7380,0.14727272727272728,245
L48089,L,22.350000000000023,32.85000000000002,1456,39.2,167,0,0,0,0,0,0,0,7515,0.23333333333333334,234
L48090,L,22.350000000000023,32.85000000000002,1546,35.9,169,0,0,0,0,0,0,0,7605,0.2111764705882353,322
M15771,M,22.450000000000045,32.950000000000045,1490,42.7,171,0,0,0,0,0,0,0,7695,0.2482558139534884,200
L48092,L,22.450000000000045,32.85000000000002,1569,40.4,174,0,0,0,0,0,0,0,7830,0.23085714285714284,158
L48093,L,22.350000000000023,32.85000000000002,1621,29.5,176,0,0,0,0,0,0,0,7920,0.16666666666666666,286
M15774,M,22.25,32.75,1518,40.6,178,0,0,0,0,0,0,0,8010,0.22681564245810057,190
M15775,M,22.25,32.650000000000034,1526,38.2,181,0,0,0,0,0,0,0,8145,0.2098901098901099,226
M15776,M,22.150000000000034,32.650000000000034,1589,36.2,184,0,0,0,0,0,0,0,8280,0.1956756756756757,200
L48097,L,22.150000000000034,32.55000000000001,1475,51.0,187,0,0,0,0,0,0,0,8415,0.2712765957446808,314
M15778,M,22.150000000000034,32.55000000000001,1473,38.5,189,0,0,0,0,0,0,0,8505,0.2026315789473684,248
L48099,L,22.25,32.650000000000034,1407,50.7,192,0,0,0,0,0,0,0,8640,0.26269430051813475,227
M15780,M,22.350000000000023,32.75,1518,44.1,194,0,0,0,0,0,0,0,8730,0.22615384615384615,223
H30335,H,22.350000000000023,32.75,1593,37.2,197,0,0,0,0,0,0,0,8865,0.1878787878787879,268
M15782,M,22.350000000000023,32.75,1380,52.4,202,0,0,0,0,0,0,0,9090,0.258128078817734,239
M15783,M,22.350000000000023,32.85000000000002,1423,45.3,205,0,0,0,0,0,0,0,9225,0.21990291262135922,239
L48104,L,22.350000000000023,32.85000000000002,1800,27.6,208,0,0,0,0,0,0,0,9360,0.1320574162679426,273
H30339,H,22.450000000000045,32.950000000000045,1623,30.9,210,0,0,0,0,0,0,0,9450,0.14644549763033174,175
L48106,L,22.450000000000045,32.950000000000045,1372,55.6,215,1,0,0,0,1,0,1,9675,0.2574074074074074,47
H30341,H,22.450000000000045,32.85000000000002,1396,52.4,0,0,0,0,0,0,0,0,0,52.4,313
L48108,L,22.450000000000045,32.85000000000002,1949,21.9,5,0,0,0,0,0,0,0,225,3.65,333
L48109,L,22.450000000000045,32.85000000000002,1419,51.1,7,0,0,0,0,0,0,0,315,6.3875,248
M15790,M,22.350000000000023,32.75,1453,47.3,9,0,0,0,0,0,0,0,405,4.7299999999999995,344
L48111,L,22.350000000000023,32.75,1542,36.2,12,0,0,0,0,0,0,0,540,2.784615384615385,225
L48112,L,22.450000000000045,32.85000000000002,1363,50.0,14,0,0,0,0,0,0,0,630,3.3333333333333335,225
L48113,L,22.350000000000023,32.85000000000002,1597,37.2,16,0,0,0,0,0,0,0,720,2.1882352941176473,254
M15794,M,22.350000000000023,32.85000000000002,1326,50.8,18,0,0,0,0,0,0,0,810,2.6736842105263157,288
M15795,M,22.350000000000023,32.85000000000002,1641,36.6,21,0,0,0,0,0,0,0,945,1.6636363636363638,244
M15796,M,22.450000000000045,32.950000000000045,1418,46.2,24,0,0,0,0,0,0,0,1080,1.848,171
L48117,L,22.450000000000045,33.05000000000001,1263,61.8,27,0,0,0,0,0,0,0,1215,2.207142857142857,190
L48118,L,22.450000000000045,33.05000000000001,1823,25.8,29,0,0,0,0,0,0,0,1305,0.86,158
L48119,L,22.350000000000023,32.950000000000045,1488,40.7,31,0,0,0,0,0,0,0,1395,1.271875,351
L48120,L,22.450000000000045,33.05000000000001,1443,48.9,33,0,0,0,0,0,0,0,1485,1.438235294117647,306
L48121,L,22.450000000000045,33.05000000000001,1650,28.2,35,0,0,0,0,0,0,0,1575,0.7833333333333333,160
M15802,M,22.55000000000001,33.150000000000034,1462,44.3,37,0,0,0,0,0,0,0,1665,1.1657894736842105,336
M15803,M,22.450000000000045,33.05000000000001,1477,45.0,40,0,0,0,0,0,0,0,1800,1.0975609756097562,191
M15804,M,22.55000000000001,33.150000000000034,1712,28.5,43,0,0,0,0,0,0,0,1935,0.6477272727272727,361
M15805,M,22.55000000000001,33.150000000000034,1347,50.4,46,0,0,0,0,0,0,0,2070,1.0723404255319149,270
L48126,L,22.450000000000045,33.05000000000001,1287,54.8,49,0,0,0,0,0,0,0,2205,1.0959999999999999,362
L48127,L,22.450000000000045,33.05000000000001,1428,44.5,51,0,0,0,0,0,0,0,2295,0.8557692307692307,220
M15808,M,22.450000000000045,33.150000000000034,1426,45.5,53,0,0,0,0,0,0,0,2385,0.8425925925925926,363
L48129,L,22.450000000000045,33.150000000000034,1636,32.7,56,0,0,0,0,0,0,0,2520,0.5736842105263158,313
L48130,L,22.450000000000045,33.05000000000001,1424,42.5,58,0,0,0,0,0,0,0,2610,0.7203389830508474,349
H30365,H,22.450000000000045,33.150000000000034,1509,35.8,60,0,0,0,0,0,0,0,2700,0.5868852459016393,342
L48132,L,22.350000000000023,33.05000000000001,1448,48.9,65,0,0,0,0,0,0,0,2925,0.7409090909090909,314
L48133,L,22.350000000000023,32.950000000000045,1650,32.8,67,0,0,0,0,0,0,0,3015,0.48235294117647054,339
H30368,H,22.450000000000045,33.05000000000001,1414,42.5,69,0,0,0,0,0,0,0,3105,0.6071428571428571,204
L48135,L,22.450000000000045,33.150000000000034,1911,20.9,74,0,0,0,0,0,0,0,3330,0.2786666666666667,204
H30370,H,22.450000000000045,33.05000000000001,1632,32.2,76,0,0,0,0,0,0,0,3420,0.4181818181818182,322
M15817,M,22.55000000000001,33.25,1387,40.1,81,0,0,0,0,0,0,0,3645,0.48902439024390243,304
L48138,L,22.650000000000034,33.25,1399,47.6,84,0,0,0,0,0,0,0,3780,0.56,194
L48139,L,22.650000000000034,33.35000000000002,1505,35.2,86,0,0,0,0,0,0,0,3870,0.40459770114942534,243
L48140,L,22.650000000000034,33.35000000000002,1534,37.9,88,0,0,0,0,0,0,0,3960,0.4258426966292135,203
L48141,L,22.650000000000034,33.35000000000002,1493,40.5,90,0,0,0,0,0,0,0,4050,0.44505494505494503,296
M15822,M,22.650000000000034,33.450000000000045,1480,43.2,92,0,0,0,0,0,0,0,4140,0.4645161290322581,166
L48143,L,22.650000000000034,33.450000000000045,1621,31.6,95,0,0,0,0,0,0,0,4275,0.32916666666666666,222
L48144,L,22.55000000000001,33.35000000000002,1737,26.2,97,0,0,0,0,0,0,0,4365,0.2673469387755102,326
L48145,L,22.650000000000034,33.450000000000045,1508,46.5,99,0,0,0,0,0,0,0,4455,0.465,292
M15826,M,22.650000000000034,33.35000000000002,1641,32.2,101,0,0,0,0,0,0,0,4545,0.31568627450980397,351
M15827,M,22.75,33.450000000000045,1532,38.6,104,0,0,0,0,0,0,0,4680,0.3676190476190476,250
L48148,L,22.75,33.55000000000001,1547,40.9,107,0,0,0,0,0,0,0,4815,0.3787037037037037,182
L48149,L,22.75,33.450000000000045,1412,41.0,109,0,0,0,0,0,0,0,4905,0.37272727272727274,215
L48150,L,22.650000000000034,33.35000000000002,1568,35.1,111,0,0,0,0,0,0,0,4995,0.31339285714285714,345
L48151,L,22.75,33.450000000000045,1557,41.1,113,0,0,0,0,0,0,0,5085,0.3605263157894737,241
L48152,L,22.650000000000034,33.450000000000045,1644,35.2,115,0,0,0,0,0,0,0,5175,0.303448275862069,354
L48153,L,22.75,33.450000000000045,1679,30.4,117,0,0,0,0,0,0,0,5265,0.2576271186440678,345
L48154,L,22.850000000000023,33.450000000000045,1511,35.2,119,0,0,0,0,0,0,0,5355,0.29333333333333333,321
M15835,M,22.850000000000023,33.450000000000045,1628,36.8,121,0,0,0,0,0,0,0,5445,0.30163934426229505,286
M15836,M,22.850000000000023,33.450000000000045,1392,51.3,124,0,0,0,0,0,0,0,5580,0.4104,247
L48157,L,22.850000000000023,33.55000000000001,1917,21.0,127,0,0,0,0,0,0,0,5715,0.1640625,304
M15838,M,23.05000000000001,33.650000000000034,1526,42.3,129,0,0,0,0,0,0,0,5805,0.3253846153846154,304
L48159,L,23.05000000000001,33.650000000000034,1389,53.3,132,0,0,0,0,0,0,0,5940,0.4007518796992481,275
L48160,L,22.950000000000045,33.55000000000001,1409,42.8,134,0,0,0,0,0,0,0,6030,0.317037037037037,197
L48161,L,23.05000000000001,33.650000000000034,1655,31.1,136,0,0,0,0,0,0,0,6120,0.22700729927007302,346
L48162,L,23.05000000000001,33.75,1516,39.1,138,0,0,0,0,0,0,0,6210,0.28129496402877696,234
L48163,L,23.05000000000001,33.75,1526,34.9,140,0,0,0,0,0,0,0,6300,0.2475177304964539,359
L48164,L,23.150000000000034,33.950000000000045,1419,48.6,142,0,0,0,0,0,0,0,6390,0.33986013986013985,240
L48165,L,23.25,34.05000000000001,1748,25.3,144,0,0,0,0,0,0,0,6480,0.17448275862068965,245
H30400,H,23.25,33.950000000000045,1638,32.5,146,0,0,0,0,0,0,0,6570,0.22108843537414966,238
M15847,M,23.150000000000034,33.950000000000045,1534,33.8,151,0,0,0,0,0,0,0,6795,0.22236842105263155,353
H30402,H,23.150000000000034,33.950000000000045,1774,25.9,154,0,0,0,0,0,0,0,6930,0.16709677419354838,339
M15849,M,23.05000000000001,33.85000000000002,2119,18.3,159,0,0,0,0,0,0,0,7155,0.114375,298
L48170,L,23.05000000000001,33.85000000000002,1414,48.3,162,0,0,0,0,0,0,0,7290,0.296319018404908,248
M15851,M,22.950000000000045,33.85000000000002,1523,42.0,164,0,0,0,0,0,0,0,7380,0.2545454545454545,332
L48172,L,22.950000000000045,33.950000000000045,1651,35.7,167,0,0,0,0,0,0,0,7515,0.21250000000000002,313
M15853,M,22.950000000000045,33.950000000000045,1485,36.0,169,0,0,0,0,0,0,0,7605,0.21176470588235294,244
M15854,M,23.05000000000001,34.05000000000001,1168,63.4,172,0,0,0,0,0,0,0,7740,0.36647398843930634,348
L48175,L,23.150000000000034,34.150000000000034,1566,35.8,175,0,0,0,0,0,0,0,7875,0.2034090909090909,237
M15856,M,23.150000000000034,34.05000000000001,1286,51.1,177,0,0,0,0,0,0,0,7965,0.28707865168539326,324
M15857,M,23.150000000000034,34.05000000000001,1446,45.9,180,0,0,0,0,0,0,0,8100,0.2535911602209945,323
M15858,M,23.25,34.05000000000001,2071,19.4,183,0,0,0,0,0,0,0,8235,0.10543478260869564,354
L48179,L,23.150000000000034,33.950000000000045,1560,33.2,186,0,0,0,0,0,0,0,8370,0.17754010695187167,224
L48180,L,23.150000000000034,33.950000000000045,1654,29.6,188,0,0,0,0,0,0,0,8460,0.15661375661375662,298
L48181,L,23.150000000000034,33.950000000000045,1662,32.9,190,0,0,0,0,0,0,0,8550,0.17225130890052356,219
L48182,L,23.150000000000034,34.05000000000001,1646,35.0,192,0,0,0,0,0,0,0,8640,0.18134715025906736,277
L48183,L,23.05000000000001,33.950000000000045,1444,46.7,194,0,0,0,0,0,0,0,8730,0.2394871794871795,292
H30418,H,23.150000000000034,34.05000000000001,1424,42.0,196,0,0,0,0,0,0,0,8820,0.2131979695431472,266
L48185,L,23.05000000000001,34.05000000000001,1382,52.0,201,0,0,0,0,0,0,0,9045,0.25742574257425743,157
L48186,L,23.05000000000001,33.950000000000045,1413,53.4,203,0,0,0,0,0,0,0,9135,0.26176470588235295,332
M15867,M,23.05000000000001,34.05000000000001,1633,31.1,0,0,0,0,0,0,0,0,0,31.1,228
L48188,L,23.05000000000001,33.950000000000045,1441,41.7,3,0,0,0,0,0,0,0,135,10.425,258
M15869,M,23.05000000000001,34.05000000000001,1385,44.0,5,0,0,0,0,0,0,0,225,7.333333333333333,282
M15870,M,23.05000000000001,34.05000000000001,1552,34.8,8,0,0,0,0,0,0,0,360,3.8666666666666663,205
M15871,M,23.05000000000001,34.150000000000034,1451,42.8,11,0,0,0,0,0,0,0,495,3.5666666666666664,210
M15872,M,22.950000000000045,33.950000000000045,1433,38.5,14,0,0,0,0,0,0,0,630,2.566666666666667,221
M15873,M,22.950000000000045,34.05000000000001,1619,29.7,17,0,0,0,0,0,0,0,765,1.65,197
L48194,L,23.05000000000001,34.05000000000001,1445,41.8,20,0,0,0,0,0,0,0,900,1.9904761904761903,301
L48195,L,23.05000000000001,34.05000000000001,1356,43.6,22,0,0,0,0,0,0,0,990,1.8956521739130436,336
M15876,M,23.150000000000034,34.05000000000001,1319,68.3,24,1,0,0,1,0,0,1,1080,2.7319999999999998,16
L48197,L,23.150000000000034,34.05000000000001,1637,31.6,27,0,0,0,0,0,0,0,1215,1.1285714285714286,240
L48198,L,23.150000000000034,34.05000000000001,1291,58.6,29,0,0,0,0,0,0,0,1305,1.9533333333333334,214
L48199,L,23.150000000000034,34.150000000000034,1398,52.7,31,0,0,0,0,0,0,0,1395,1.646875,198
L48200,L,23.150000000000034,34.150000000000034,1372,57.7,33,0,0,0,0,0,0,0,1485,1.697058823529412,243
M15881,M,23.150000000000034,34.05000000000001,1454,42.5,35,0,0,0,0,0,0,0,1575,1.1805555555555556,331
L48202,L,23.05000000000001,34.05000000000001,1515,36.5,38,0,0,0,0,0,0,0,1710,0.9358974358974359,241
L48203,L,23.05000000000001,34.150000000000034,1881,24.3,40,0,0,0,0,0,0,0,1800,0.5926829268292683,314
L48204,L,23.05000000000001,34.150000000000034,1711,29.9,42,0,0,0,0,0,0,0,1890,0.6953488372093023,209
L48205,L,23.05000000000001,34.150000000000034,1475,37.0,44,0,0,0,0,0,0,0,1980,0.8222222222222222,246
L48206,L,23.25,34.25,1512,36.8,46,0,0,0,0,0,0,0,2070,0.7829787234042552,227
M15887,M,23.150000000000034,34.25,1335,50.5,48,0,0,0,0,0,0,0,2160,1.030612244897959,196
L48208,L,23.150000000000034,34.25,1472,39.9,51,0,0,0,0,0,0,0,2295,0.7673076923076922,283
M15889,M,23.05000000000001,34.150000000000034,1477,35.2,53,0,0,0,0,0,0,0,2385,0.6518518518518519,250
L48210,L,23.150000000000034,34.25,1760,28.4,56,0,0,0,0,0,0,0,2520,0.4982456140350877,237
L48211,L,23.25,34.35000000000002,1549,36.1,58,0,0,0,0,0,0,0,2610,0.611864406779661,316
L48212,L,23.150000000000034,34.25,1648,34.0,60,0,0,0,0,0,0,0,2700,0.5573770491803278,167
H30447,H,23.25,34.35000000000002,1556,38.0,62,0,0,0,0,0,0,0,2790,0.6031746031746031,152
M15894,M,23.150000000000034,34.25,1958,19.1,67,0,0,0,0,0,0,0,3015,0.28088235294117647,238
L48215,L,23.25,34.25,1403,48.4,70,0,0,0,0,0,0,0,3150,0.6816901408450704,206
M15896,M,23.25,34.35000000000002,1684,31.4,72,0,0,0,0,0,0,0,3240,0.4301369863013698,339
H30451,H,23.25,34.35000000000002,1596,35.1,75,0,0,0,0,0,0,0,3375,0.4618421052631579,334
L48218,L,23.450000000000045,34.450000000000045,1498,41.1,80,0,0,0,0,0,0,0,3600,0.5074074074074074,334
L48219,L,23.55000000000001,34.55000000000001,1524,36.8,82,0,0,0,0,0,0,0,3690,0.4433734939759036,327
L48220,L,23.55000000000001,34.55000000000001,1502,43.9,84,0,0,0,0,0,0,0,3780,0.5164705882352941,355
L48221,L,23.450000000000045,34.450000000000045,1809,25.1,86,0,0,0,0,0,0,0,3870,0.2885057471264368,346
L48222,L,23.450000000000045,34.450000000000045,1542,37.4,88,0,0,0,0,0,0,0,3960,0.4202247191011236,320
L48223,L,23.350000000000023,34.450000000000045,1431,45.2,90,0,0,0,0,0,0,0,4050,0.4967032967032967,292
L48224,L,23.350000000000023,34.450000000000045,1512,43.6,92,0,0,0,0,0,0,0,4140,0.46881720430107526,208
H30459,H,23.25,34.35000000000002,1403,52.8,94,0,0,0,0,0,0,0,4230,0.5557894736842105,186
L48226,L,23.25,34.35000000000002,1331,47.8,99,0,0,0,0,0,0,0,4455,0.478,362
M15907,M,23.450000000000045,34.55000000000001,1474,52.6,101,0,0,0,0,0,0,0,4545,0.515686274509804,281
L48228,L,23.350000000000023,34.450000000000045,1607,33.5,104,0,0,0,0,0,0,0,4680,0.319047619047619,206
L48229,L,23.350000000000023,34.450000000000045,1415,44.2,106,0,0,0,0,0,0,0,4770,0.4130841121495327,314
L48230,L,23.450000000000045,34.450000000000045,1671,28.8,108,0,0,0,0,0,0,0,4860,0.26422018348623855,293
L48231,L,23.450000000000045,34.55000000000001,1556,37.7,110,0,0,0,0,0,0,0,4950,0.33963963963963967,267
L48232,L,23.55000000000001,34.55000000000001,1927,23.9,112,0,0,0,0,0,0,0,5040,0.21150442477876105,234
M15913,M,23.55000000000001,34.55000000000001,1597,32.1,114,0,0,0,0,0,0,0,5130,0.2791304347826087,338
H30468,H,23.650000000000034,34.650000000000034,1627,30.5,117,0,0,0,0,0,0,0,5265,0.2584745762711864,294
L48235,L,23.650000000000034,34.650000000000034,1480,39.4,122,0,0,0,0,0,0,0,5490,0.3203252032520325,235
L48236,L,23.650000000000034,34.650000000000034,1565,39.5,124,0,0,0,0,0,0,0,5580,0.316,297
L48237,L,23.650000000000034,34.650000000000034,1573,36.4,126,0,0,0,0,0,0,0,5670,0.2866141732283464,174
L48238,L,23.55000000000001,34.650000000000034,1605,31.3,128,0,0,0,0,0,0,0,5760,0.24263565891472869,338
M15919,M,23.55000000000001,34.75,1874,21.3,130,0,0,0,0,0,0,0,5850,0.16259541984732825,236
H30474,H,23.55000000000001,34.75,1424,53.8,133,0,0,0,0,0,0,0,5985,0.4014925373134328,199
L48241,L,23.55000000000001,34.75,1420,50.1,138,0,0,0,0,0,0,0,6210,0.360431654676259,289
L48242,L,23.650000000000034,34.75,1372,49.0,140,0,0,0,0,0,0,0,6300,0.3475177304964539,302
M15923,M,23.650000000000034,34.650000000000034,1664,32.8,142,0,0,0,0,0,0,0,6390,0.22937062937062935,164
M15924,M,23.650000000000034,34.75,1409,44.3,145,0,0,0,0,0,0,0,6525,0.3034246575342466,277
L48245,L,23.650000000000034,34.75,1718,25.2,148,0,0,0,0,0,0,0,6660,0.16912751677852347,327
M15926,M,23.75,34.650000000000034,1544,40.3,150,0,0,0,0,0,0,0,6750,0.26688741721854303,175
L48247,L,23.75,34.650000000000034,1466,45.7,153,0,0,0,0,0,0,0,6885,0.29675324675324677,351
L48248,L,23.650000000000034,34.650000000000034,1394,47.7,155,0,0,0,0,0,0,0,6975,0.3057692307692308,265
M15929,M,23.75,34.650000000000034,1840,24.6,157,0,0,0,0,0,0,0,7065,0.15569620253164557,232
M15930,M,23.75,34.650000000000034,1477,37.2,160,0,0,0,0,0,0,0,7200,0.23105590062111803,170
L48251,L,23.75,34.650000000000034,1425,49.1,163,0,0,0,0,0,0,0,7335,0.299390243902439,337
M15932,M,23.850000000000023,34.75,1414,46.2,165,0,0,0,0,0,0,0,7425,0.27831325301204823,263
L48253,L,23.850000000000023,34.650000000000034,1414,47.5,168,0,0,0,0,0,0,0,7560,0.28106508875739644,292
L48254,L,23.850000000000023,34.75,1595,31.7,170,0,0,0,0,0,0,0,7650,0.1853801169590643,157
H30489,H,23.75,34.650000000000034,1345,54.5,172,0,0,0,0,0,0,0,7740,0.315028901734104,234
L48256,L,23.75,34.55000000000001,1653,35.9,177,0,0,0,0,0,0,0,7965,0.20168539325842696,295
L48257,L,23.650000000000034,34.450000000000045,1547,36.5,179,0,0,0,0,0,0,0,8055,0.20277777777777778,152
H30492,H,23.75,34.55000000000001,1656,30.8,181,0,0,0,0,0,0,0,8145,0.16923076923076924,271
L48259,L,23.850000000000023,34.55000000000001,1731,28.5,186,0,0,0,0,0,0,0,8370,0.15240641711229946,353
L48260,L,23.850000000000023,34.650000000000034,1774,28.0,188,0,0,0,0,0,0,0,8460,0.14814814814814814,225
L48261,L,23.850000000000023,34.650000000000034,1521,40.2,190,0,0,0,0,0,0,0,8550,0.2104712041884817,322
H30496,H,23.950000000000045,34.75,1420,39.8,192,0,0,0,0,0,0,0,8640,0.20621761658031088,196
L48263,L,23.850000000000023,34.650000000000034,1683,32.3,197,0,0,0,0,0,0,0,8865,0.16313131313131313,206
M15944,M,23.850000000000023,34.55000000000001,1498,47.1,199,0,0,0,0,0,0,0,8955,0.23550000000000001,319
L48265,L,23.850000000000023,34.650000000000034,1385,56.4,202,1,0,0,0,1,0,1,9090,0.27783251231527095,6
L48266,L,23.850000000000023,34.75,1455,49.0,204,0,0,0,0,0,0,0,9180,0.23902439024390243,328
H30501,H,23.75,34.650000000000034,1549,35.8,206,1,1,0,0,0,0,1,9270,0.17294685990338163,10
M15948,M,23.75,34.650000000000034,1392,43.9,0,0,0,0,0,0,0,0,0,43.9,364
M15949,M,23.75,34.55000000000001,2008,17.5,3,0,0,0,0,0,0,0,135,4.375,231
L48270,L,23.75,34.55000000000001,1464,41.4,6,0,0,0,0,0,0,0,270,5.914285714285714,200
L48271,L,23.850000000000023,34.55000000000001,1447,46.4,8,0,0,0,0,0,0,0,360,5.155555555555555,267
M15952,M,23.75,34.450000000000045,1685,32.0,10,0,0,0,0,0,0,0,450,2.909090909090909,309
M15953,M,23.650000000000034,34.35000000000002,1443,39.2,13,0,0,0,0,0,0,0,585,2.8000000000000003,174
L48274,L,23.75,34.35000000000002,1354,44.4,16,0,0,0,0,0,0,0,720,2.611764705882353,220
L48275,L,23.75,34.35000000000002,2721,9.3,18,1,0,0,1,0,0,1,810,0.48947368421052634,50
L48276,L,23.850000000000023,34.450000000000045,1680,35.8,20,0,0,0,0,0,0,0,900,1.7047619047619047,196
H30511,H,23.75,34.35000000000002,1397,48.3,22,0,0,0,0,0,0,0,990,2.1,327
M15958,M,23.75,34.25,1521,37.9,27,0,0,0,0,0,0,0,1215,1.3535714285714284,288
M15959,M,23.650000000000034,34.25,1472,43.9,30,0,0,0,0,0,0,0,1350,1.4161290322580644,258
H30514,H,23.650000000000034,34.35000000000002,1695,30.0,33,0,0,0,0,0,0,0,1485,0.8823529411764706,284
H30515,H,23.55000000000001,34.35000000000002,1607,33.6,38,0,0,0,0,0,0,0,1710,0.8615384615384616,177
L48282,L,23.650000000000034,34.35000000000002,1347,54.8,43,0,0,0,0,0,0,0,1935,1.2454545454545454,294
M15963,M,23.55000000000001,34.25,1540,38.7,45,0,0,0,0,0,0,0,2025,0.841304347826087,257
L48284,L,23.450000000000045,34.25,1389,42.7,48,0,0,0,0,0,0,0,2160,0.8714285714285714,270
M15965,M,23.450000000000045,34.35000000000002,1734,27.0,50,0,0,0,0,0,0,0,2250,0.5294117647058824,254
L48286,L,23.55000000000001,34.450000000000045,1540,38.6,53,0,0,0,0,0,0,0,2385,0.7148148148148148,356
M15967,M,23.55000000000001,34.35000000000002,1515,42.1,55,0,0,0,0,0,0,0,2475,0.7517857142857143,341
L48288,L,23.450000000000045,34.25,1504,45.8,58,0,0,0,0,0,0,0,2610,0.7762711864406779,203
L48289,L,23.450000000000045,34.35000000000002,1557,35.1,60,0,0,0,0,0,0,0,2700,0.5754098360655738,306
L48290,L,23.350000000000023,34.25,1292,52.5,62,0,0,0,0,0,0,0,2790,0.8333333333333334,225
